GEOGRAPHICAL	TIME	MEASURE	OBS_VALUE
San Miguel de Abona	2022	Tasa variación anual	34.04
San Miguel de Abona	2022	Dato	126
Santa Cruz de Tenerife	2022	Tasa variación interperiódica	17.72
Santa Cruz de Tenerife	2022	Variación interperiódica	350
Santa Cruz de Tenerife	2022	Variación anual	350
Santa Cruz de Tenerife	2022	Tasa variación anual	17.72
Santa Cruz de Tenerife	2022	Dato	2325
Santa Úrsula	2022	Tasa variación interperiódica	19.79
Santa Úrsula	2022	Variación interperiódica	19
Santa Úrsula	2022	Variación anual	19
Santa Úrsula	2022	Tasa variación anual	19.79
Santa Úrsula	2022	Dato	115
Santiago del Teide	2022	Tasa variación interperiódica	33.80
Santiago del Teide	2022	Variación interperiódica	24
Santiago del Teide	2022	Variación anual	24
Santiago del Teide	2022	Tasa variación anual	33.80
Santiago del Teide	2022	Dato	95
El Sauzal	2022	Tasa variación interperiódica	1.45
El Sauzal	2022	Variación interperiódica	1
El Sauzal	2022	Variación anual	1
El Sauzal	2022	Tasa variación anual	1.45
El Sauzal	2022	Dato	70
Los Silos	2022	Tasa variación interperiódica	3.85
Los Silos	2022	Variación interperiódica	2
Los Silos	2022	Variación anual	2
Los Silos	2022	Tasa variación anual	3.85
Los Silos	2022	Dato	54
Tacoronte	2022	Tasa variación interperiódica	13.23
Tacoronte	2022	Variación interperiódica	25
Tacoronte	2022	Variación anual	25
Tacoronte	2022	Tasa variación anual	13.23
Tacoronte	2022	Dato	214
El Tanque	2022	Tasa variación interperiódica	3.57
El Tanque	2022	Variación interperiódica	1
El Tanque	2022	Variación anual	1
El Tanque	2022	Tasa variación anual	3.57
El Tanque	2022	Dato	29
Tegueste	2022	Tasa variación interperiódica	11.11
Tegueste	2022	Variación interperiódica	9
Tegueste	2022	Variación anual	9
Tegueste	2022	Tasa variación anual	11.11
Tegueste	2022	Dato	90
La Victoria de Acentejo	2022	Tasa variación interperiódica	15.71
La Victoria de Acentejo	2022	Variación interperiódica	11
La Victoria de Acentejo	2022	Variación anual	11
La Victoria de Acentejo	2022	Tasa variación anual	15.71
La Victoria de Acentejo	2022	Dato	81
Vilaflor de Chasna	2022	Tasa variación interperiódica	-45.45
Vilaflor de Chasna	2022	Variación interperiódica	-10
Vilaflor de Chasna	2022	Variación anual	-10
Vilaflor de Chasna	2022	Tasa variación anual	-45.45
Vilaflor de Chasna	2022	Dato	12
Adeje	2021	Tasa variación interperiódica	22.11
Adeje	2021	Variación interperiódica	44
Adeje	2021	Variación anual	44
Adeje	2021	Tasa variación anual	22.11
Adeje	2021	Dato	243
Arafo	2021	Tasa variación interperiódica	12.50
Arafo	2021	Variación interperiódica	6
Arafo	2021	Variación anual	6
Arafo	2021	Tasa variación anual	12.50
Arafo	2021	Dato	54
Arico	2021	Tasa variación interperiódica	-10.26
Arico	2021	Variación interperiódica	-8
Arico	2021	Variación anual	-8
Arico	2021	Tasa variación anual	-10.26
Arico	2021	Dato	70
Arona	2021	Tasa variación interperiódica	12.97
Arona	2021	Variación interperiódica	59
Arona	2021	Variación anual	59
Arona	2021	Tasa variación anual	12.97
Arona	2021	Dato	514
Buenavista del Norte	2021	Tasa variación interperiódica	-1.82
Buenavista del Norte	2021	Variación interperiódica	-1
Buenavista del Norte	2021	Variación anual	-1
Buenavista del Norte	2021	Tasa variación anual	-1.82
Buenavista del Norte	2021	Dato	54
Candelaria	2021	Tasa variación interperiódica	-3.13
Candelaria	2021	Variación interperiódica	-6
Candelaria	2021	Variación anual	-6
Candelaria	2021	Tasa variación anual	-3.13
Candelaria	2021	Dato	186
Fasnia	2021	Tasa variación interperiódica	-26.32
Fasnia	2021	Variación interperiódica	-10
Fasnia	2021	Variación anual	-10
Fasnia	2021	Tasa variación anual	-26.32
Fasnia	2021	Dato	28
Garachico	2021	Tasa variación interperiódica	2.56
Garachico	2021	Variación interperiódica	1
Garachico	2021	Variación anual	1
Garachico	2021	Tasa variación anual	2.56
Garachico	2021	Dato	40
Granadilla de Abona	2021	Tasa variación interperiódica	30.70
Granadilla de Abona	2021	Variación interperiódica	70
Granadilla de Abona	2021	Variación anual	70
Granadilla de Abona	2021	Tasa variación anual	30.70
Granadilla de Abona	2021	Dato	298
La Guancha	2021	Tasa variación interperiódica	-28.79
La Guancha	2021	Variación interperiódica	-19
La Guancha	2021	Variación anual	-19
La Guancha	2021	Tasa variación anual	-28.79
La Guancha	2021	Dato	47
Guía de Isora	2021	Tasa variación interperiódica	1.88
Guía de Isora	2021	Variación interperiódica	3
Guía de Isora	2021	Variación anual	3
Guía de Isora	2021	Tasa variación anual	1.88
Guía de Isora	2021	Dato	163
Güímar	2021	Tasa variación interperiódica	-1.72
Güímar	2021	Variación interperiódica	-3
Güímar	2021	Variación anual	-3
Güímar	2021	Tasa variación anual	-1.72
Güímar	2021	Dato	171
Icod de los Vinos	2021	Tasa variación interperiódica	-18.18
Icod de los Vinos	2021	Variación interperiódica	-50
Icod de los Vinos	2021	Variación anual	-50
Icod de los Vinos	2021	Tasa variación anual	-18.18
Icod de los Vinos	2021	Dato	225
La Matanza de Acentejo	2021	Tasa variación interperiódica	20.69
La Matanza de Acentejo	2021	Variación interperiódica	12
La Matanza de Acentejo	2021	Variación anual	12
La Matanza de Acentejo	2021	Tasa variación anual	20.69
La Matanza de Acentejo	2021	Dato	70
La Orotava	2021	Tasa variación interperiódica	-4.60
La Orotava	2021	Variación interperiódica	-16
La Orotava	2021	Variación anual	-16
La Orotava	2021	Tasa variación anual	-4.60
La Orotava	2021	Dato	332
Puerto de La Cruz	2021	Tasa variación interperiódica	-11.37
Puerto de La Cruz	2021	Variación interperiódica	-49
Puerto de La Cruz	2021	Variación anual	-49
Puerto de La Cruz	2021	Tasa variación anual	-11.37
Puerto de La Cruz	2021	Dato	382
Los Realejos	2021	Tasa variación interperiódica	-3.23
Los Realejos	2021	Variación interperiódica	-10
Los Realejos	2021	Variación anual	-10
Los Realejos	2021	Tasa variación anual	-3.23
Los Realejos	2021	Dato	300
El Rosario	2021	Tasa variación interperiódica	16.67
El Rosario	2021	Variación interperiódica	16
El Rosario	2021	Variación anual	16
El Rosario	2021	Tasa variación anual	16.67
El Rosario	2021	Dato	112
San Cristóbal de La Laguna	2021	Tasa variación interperiódica	3.19
San Cristóbal de La Laguna	2021	Variación interperiódica	38
San Cristóbal de La Laguna	2021	Variación anual	38
San Cristóbal de La Laguna	2021	Tasa variación anual	3.19
San Cristóbal de La Laguna	2021	Dato	1230
San Juan de la Rambla	2021	Tasa variación interperiódica	40.63
San Juan de la Rambla	2021	Variación interperiódica	13
San Juan de la Rambla	2021	Variación anual	13
San Juan de la Rambla	2021	Tasa variación anual	40.63
San Juan de la Rambla	2021	Dato	45
San Miguel de Abona	2021	Tasa variación interperiódica	10.59
San Miguel de Abona	2021	Variación interperiódica	9
San Miguel de Abona	2021	Variación anual	9
San Miguel de Abona	2021	Tasa variación anual	10.59
San Miguel de Abona	2021	Dato	94
Santa Cruz de Tenerife	2021	Tasa variación interperiódica	1.75
Santa Cruz de Tenerife	2021	Variación interperiódica	34
Santa Cruz de Tenerife	2021	Variación anual	34
Santa Cruz de Tenerife	2021	Tasa variación anual	1.75
Santa Cruz de Tenerife	2021	Dato	1975
Santa Úrsula	2021	Tasa variación interperiódica	7.87
Santa Úrsula	2021	Variación interperiódica	7
Santa Úrsula	2021	Variación anual	7
Santa Úrsula	2021	Tasa variación anual	7.87
Santa Úrsula	2021	Dato	96
Santiago del Teide	2021	Tasa variación interperiódica	51.06
Santiago del Teide	2021	Variación interperiódica	24
Santiago del Teide	2021	Variación anual	24
Santiago del Teide	2021	Tasa variación anual	51.06
Santiago del Teide	2021	Dato	71
El Sauzal	2021	Tasa variación interperiódica	9.52
El Sauzal	2021	Variación interperiódica	6
El Sauzal	2021	Variación anual	6
El Sauzal	2021	Tasa variación anual	9.52
El Sauzal	2021	Dato	69
Los Silos	2021	Tasa variación interperiódica	-7.14
Los Silos	2021	Variación interperiódica	-4
Los Silos	2021	Variación anual	-4
Los Silos	2021	Tasa variación anual	-7.14
Los Silos	2021	Dato	52
Tacoronte	2021	Tasa variación interperiódica	8.62
Tacoronte	2021	Variación interperiódica	15
Tacoronte	2021	Variación anual	15
Tacoronte	2021	Tasa variación anual	8.62
Tacoronte	2021	Dato	189
El Tanque	2021	Tasa variación interperiódica	7.69
El Tanque	2021	Variación interperiódica	2
El Tanque	2021	Variación anual	2
El Tanque	2021	Tasa variación anual	7.69
El Tanque	2021	Dato	28
Tegueste	2021	Tasa variación interperiódica	-3.57
Tegueste	2021	Variación interperiódica	-3
Tegueste	2021	Variación anual	-3
Tegueste	2021	Tasa variación anual	-3.57
Tegueste	2021	Dato	81
La Victoria de Acentejo	2021	Tasa variación interperiódica	-13.58
La Victoria de Acentejo	2021	Variación interperiódica	-11
La Victoria de Acentejo	2021	Variación anual	-11
La Victoria de Acentejo	2021	Tasa variación anual	-13.58
La Victoria de Acentejo	2021	Dato	70
Vilaflor de Chasna	2021	Tasa variación interperiódica	69.23
Vilaflor de Chasna	2021	Variación interperiódica	9
Vilaflor de Chasna	2021	Variación anual	9
Vilaflor de Chasna	2021	Tasa variación anual	69.23
Vilaflor de Chasna	2021	Dato	22
Adeje	2020	Tasa variación interperiódica	-17.08
Adeje	2020	Variación interperiódica	-41
Adeje	2020	Variación anual	-41
Adeje	2020	Tasa variación anual	-17.08
Adeje	2020	Dato	199
Arafo	2020	Tasa variación interperiódica	11.63
Arafo	2020	Variación interperiódica	5
Arafo	2020	Variación anual	5
Arafo	2020	Tasa variación anual	11.63
Arafo	2020	Dato	48
Arico	2020	Tasa variación interperiódica	8.33
Arico	2020	Variación interperiódica	6
Arico	2020	Variación anual	6
Arico	2020	Tasa variación anual	8.33
Arico	2020	Dato	78
Arona	2020	Tasa variación interperiódica	8.85
Arona	2020	Variación interperiódica	37
Arona	2020	Variación anual	37
Arona	2020	Tasa variación anual	8.85
Arona	2020	Dato	455
Buenavista del Norte	2020	Tasa variación interperiódica	12.24
Buenavista del Norte	2020	Variación interperiódica	6
Buenavista del Norte	2020	Variación anual	6
Buenavista del Norte	2020	Tasa variación anual	12.24
Buenavista del Norte	2020	Dato	55
Candelaria	2020	Tasa variación interperiódica	11.63
Candelaria	2020	Variación interperiódica	20
Candelaria	2020	Variación anual	20
Candelaria	2020	Tasa variación anual	11.63
Candelaria	2020	Dato	192
Fasnia	2020	Tasa variación interperiódica	-7.32
Fasnia	2020	Variación interperiódica	-3
Fasnia	2020	Variación anual	-3
Fasnia	2020	Tasa variación anual	-7.32
Fasnia	2020	Dato	38
Garachico	2020	Tasa variación interperiódica	-36.07
Garachico	2020	Variación interperiódica	-22
Garachico	2020	Variación anual	-22
Garachico	2020	Tasa variación anual	-36.07
Garachico	2020	Dato	39
Granadilla de Abona	2020	Tasa variación interperiódica	13.43
Granadilla de Abona	2020	Variación interperiódica	27
Granadilla de Abona	2020	Variación anual	27
Granadilla de Abona	2020	Tasa variación anual	13.43
Granadilla de Abona	2020	Dato	228
La Guancha	2020	Tasa variación interperiódica	15.79
La Guancha	2020	Variación interperiódica	9
La Guancha	2020	Variación anual	9
La Guancha	2020	Tasa variación anual	15.79
La Guancha	2020	Dato	66
Guía de Isora	2020	Tasa variación interperiódica	28.00
Guía de Isora	2020	Variación interperiódica	35
Guía de Isora	2020	Variación anual	35
Guía de Isora	2020	Tasa variación anual	28.00
Guía de Isora	2020	Dato	160
Güímar	2020	Tasa variación interperiódica	-3.87
Güímar	2020	Variación interperiódica	-7
Güímar	2020	Variación anual	-7
Güímar	2020	Tasa variación anual	-3.87
Güímar	2020	Dato	174
Icod de los Vinos	2020	Tasa variación interperiódica	29.72
Icod de los Vinos	2020	Variación interperiódica	63
Icod de los Vinos	2020	Variación anual	63
Icod de los Vinos	2020	Tasa variación anual	29.72
Icod de los Vinos	2020	Dato	275
La Matanza de Acentejo	2020	Tasa variación interperiódica	-6.45
La Matanza de Acentejo	2020	Variación interperiódica	-4
La Matanza de Acentejo	2020	Variación anual	-4
La Matanza de Acentejo	2020	Tasa variación anual	-6.45
La Matanza de Acentejo	2020	Dato	58
La Orotava	2020	Tasa variación interperiódica	14.47
La Orotava	2020	Variación interperiódica	44
La Orotava	2020	Variación anual	44
La Orotava	2020	Tasa variación anual	14.47
La Orotava	2020	Dato	348
Puerto de La Cruz	2020	Tasa variación interperiódica	19.06
Puerto de La Cruz	2020	Variación interperiódica	69
Puerto de La Cruz	2020	Variación anual	69
Puerto de La Cruz	2020	Tasa variación anual	19.06
Puerto de La Cruz	2020	Dato	431
Los Realejos	2020	Tasa variación interperiódica	9.93
Los Realejos	2020	Variación interperiódica	28
Los Realejos	2020	Variación anual	28
Los Realejos	2020	Tasa variación anual	9.93
Los Realejos	2020	Dato	310
El Rosario	2020	Tasa variación interperiódica	4.35
El Rosario	2020	Variación interperiódica	4
El Rosario	2020	Variación anual	4
El Rosario	2020	Tasa variación anual	4.35
El Rosario	2020	Dato	96
San Cristóbal de La Laguna	2020	Tasa variación interperiódica	5.86
San Cristóbal de La Laguna	2020	Variación interperiódica	66
San Cristóbal de La Laguna	2020	Variación anual	66
San Cristóbal de La Laguna	2020	Tasa variación anual	5.86
San Cristóbal de La Laguna	2020	Dato	1192
San Juan de la Rambla	2020	Tasa variación interperiódica	-28.89
San Juan de la Rambla	2020	Variación interperiódica	-13
San Juan de la Rambla	2020	Variación anual	-13
San Juan de la Rambla	2020	Tasa variación anual	-28.89
San Juan de la Rambla	2020	Dato	32
San Miguel de Abona	2020	Tasa variación interperiódica	6.25
San Miguel de Abona	2020	Variación interperiódica	5
San Miguel de Abona	2020	Variación anual	5
San Miguel de Abona	2020	Tasa variación anual	6.25
San Miguel de Abona	2020	Dato	85
Santa Cruz de Tenerife	2020	Tasa variación interperiódica	2.05
Santa Cruz de Tenerife	2020	Variación interperiódica	39
Santa Cruz de Tenerife	2020	Variación anual	39
Santa Cruz de Tenerife	2020	Tasa variación anual	2.05
Santa Cruz de Tenerife	2020	Dato	1941
Santa Úrsula	2020	Tasa variación interperiódica	-21.24
Santa Úrsula	2020	Variación interperiódica	-24
Santa Úrsula	2020	Variación anual	-24
Santa Úrsula	2020	Tasa variación anual	-21.24
Santa Úrsula	2020	Dato	89
Santiago del Teide	2020	Tasa variación interperiódica	-20.34
Santiago del Teide	2020	Variación interperiódica	-12
Santiago del Teide	2020	Variación anual	-12
Santiago del Teide	2020	Tasa variación anual	-20.34
Santiago del Teide	2020	Dato	47
El Sauzal	2020	Tasa variación interperiódica	-11.27
El Sauzal	2020	Variación interperiódica	-8
El Sauzal	2020	Variación anual	-8
El Sauzal	2020	Tasa variación anual	-11.27
El Sauzal	2020	Dato	63
Los Silos	2020	Tasa variación interperiódica	-12.50
Los Silos	2020	Variación interperiódica	-8
Los Silos	2020	Variación anual	-8
Los Silos	2020	Tasa variación anual	-12.50
Los Silos	2020	Dato	56
Tacoronte	2020	Tasa variación interperiódica	-6.95
Tacoronte	2020	Variación interperiódica	-13
Tacoronte	2020	Variación anual	-13
Tacoronte	2020	Tasa variación anual	-6.95
Tacoronte	2020	Dato	174
El Tanque	2020	Tasa variación interperiódica	4.00
El Tanque	2020	Variación interperiódica	1
El Tanque	2020	Variación anual	1
El Tanque	2020	Tasa variación anual	4.00
El Tanque	2020	Dato	26
Tegueste	2020	Tasa variación interperiódica	3.70
Tegueste	2020	Variación interperiódica	3
Tegueste	2020	Variación anual	3
Tegueste	2020	Tasa variación anual	3.70
Tegueste	2020	Dato	84
La Victoria de Acentejo	2020	Tasa variación interperiódica	0.00
La Victoria de Acentejo	2020	Variación interperiódica	0
La Victoria de Acentejo	2020	Variación anual	0
La Victoria de Acentejo	2020	Tasa variación anual	0.00
La Victoria de Acentejo	2020	Dato	81
Vilaflor de Chasna	2020	Tasa variación interperiódica	0.00
Vilaflor de Chasna	2020	Variación interperiódica	0
Vilaflor de Chasna	2020	Variación anual	0
Vilaflor de Chasna	2020	Tasa variación anual	0.00
Vilaflor de Chasna	2020	Dato	13
Adeje	2019	Tasa variación interperiódica	1.69
Adeje	2019	Variación interperiódica	4
Adeje	2019	Variación anual	4
Adeje	2019	Tasa variación anual	1.69
Adeje	2019	Dato	240
Arafo	2019	Tasa variación interperiódica	-6.52
Arafo	2019	Variación interperiódica	-3
Arafo	2019	Variación anual	-3
Arafo	2019	Tasa variación anual	-6.52
Arafo	2019	Dato	43
Arico	2019	Tasa variación interperiódica	-1.37
Arico	2019	Variación interperiódica	-1
Arico	2019	Variación anual	-1
Arico	2019	Tasa variación anual	-1.37
Arico	2019	Dato	72
Arona	2019	Tasa variación interperiódica	-4.13
Arona	2019	Variación interperiódica	-18
Arona	2019	Variación anual	-18
Arona	2019	Tasa variación anual	-4.13
Arona	2019	Dato	418
Buenavista del Norte	2019	Tasa variación interperiódica	-7.55
Buenavista del Norte	2019	Variación interperiódica	-4
Buenavista del Norte	2019	Variación anual	-4
Buenavista del Norte	2019	Tasa variación anual	-7.55
Buenavista del Norte	2019	Dato	49
Candelaria	2019	Tasa variación interperiódica	7.50
Candelaria	2019	Variación interperiódica	12
Candelaria	2019	Variación anual	12
Candelaria	2019	Tasa variación anual	7.50
Candelaria	2019	Dato	172
Fasnia	2019	Tasa variación interperiódica	5.13
Fasnia	2019	Variación interperiódica	2
Fasnia	2019	Variación anual	2
Fasnia	2019	Tasa variación anual	5.13
Fasnia	2019	Dato	41
Garachico	2019	Tasa variación interperiódica	17.31
Garachico	2019	Variación interperiódica	9
Garachico	2019	Variación anual	9
Garachico	2019	Tasa variación anual	17.31
Garachico	2019	Dato	61
Granadilla de Abona	2019	Tasa variación interperiódica	-9.87
Granadilla de Abona	2019	Variación interperiódica	-22
Granadilla de Abona	2019	Variación anual	-22
Granadilla de Abona	2019	Tasa variación anual	-9.87
Granadilla de Abona	2019	Dato	201
La Guancha	2019	Tasa variación interperiódica	1.79
La Guancha	2019	Variación interperiódica	1
La Guancha	2019	Variación anual	1
La Guancha	2019	Tasa variación anual	1.79
La Guancha	2019	Dato	57
Guía de Isora	2019	Tasa variación interperiódica	-5.30
Guía de Isora	2019	Variación interperiódica	-7
Guía de Isora	2019	Variación anual	-7
Guía de Isora	2019	Tasa variación anual	-5.30
Guía de Isora	2019	Dato	125
Güímar	2019	Tasa variación interperiódica	-1.63
Güímar	2019	Variación interperiódica	-3
Güímar	2019	Variación anual	-3
Güímar	2019	Tasa variación anual	-1.63
Güímar	2019	Dato	181
Icod de los Vinos	2019	Tasa variación interperiódica	3.41
Icod de los Vinos	2019	Variación interperiódica	7
Icod de los Vinos	2019	Variación anual	7
Icod de los Vinos	2019	Tasa variación anual	3.41
Icod de los Vinos	2019	Dato	212
La Matanza de Acentejo	2019	Tasa variación interperiódica	-15.07
La Matanza de Acentejo	2019	Variación interperiódica	-11
La Matanza de Acentejo	2019	Variación anual	-11
La Matanza de Acentejo	2019	Tasa variación anual	-15.07
La Matanza de Acentejo	2019	Dato	62
La Orotava	2019	Tasa variación interperiódica	-10.85
La Orotava	2019	Variación interperiódica	-37
La Orotava	2019	Variación anual	-37
La Orotava	2019	Tasa variación anual	-10.85
La Orotava	2019	Dato	304
Puerto de La Cruz	2019	Tasa variación interperiódica	-7.65
Puerto de La Cruz	2019	Variación interperiódica	-30
Puerto de La Cruz	2019	Variación anual	-30
Puerto de La Cruz	2019	Tasa variación anual	-7.65
Puerto de La Cruz	2019	Dato	362
Los Realejos	2019	Tasa variación interperiódica	-8.44
Los Realejos	2019	Variación interperiódica	-26
Los Realejos	2019	Variación anual	-26
Los Realejos	2019	Tasa variación anual	-8.44
Los Realejos	2019	Dato	282
El Rosario	2019	Tasa variación interperiódica	8.24
El Rosario	2019	Variación interperiódica	7
El Rosario	2019	Variación anual	7
El Rosario	2019	Tasa variación anual	8.24
El Rosario	2019	Dato	92
San Cristóbal de La Laguna	2019	Tasa variación interperiódica	-6.24
San Cristóbal de La Laguna	2019	Variación interperiódica	-75
San Cristóbal de La Laguna	2019	Variación anual	-75
San Cristóbal de La Laguna	2019	Tasa variación anual	-6.24
San Cristóbal de La Laguna	2019	Dato	1126
San Juan de la Rambla	2019	Tasa variación interperiódica	7.14
San Juan de la Rambla	2019	Variación interperiódica	3
San Juan de la Rambla	2019	Variación anual	3
San Juan de la Rambla	2019	Tasa variación anual	7.14
San Juan de la Rambla	2019	Dato	45
San Miguel de Abona	2019	Tasa variación interperiódica	-3.61
San Miguel de Abona	2019	Variación interperiódica	-3
San Miguel de Abona	2019	Variación anual	-3
San Miguel de Abona	2019	Tasa variación anual	-3.61
San Miguel de Abona	2019	Dato	80
Santa Cruz de Tenerife	2019	Tasa variación interperiódica	-2.91
Santa Cruz de Tenerife	2019	Variación interperiódica	-57
Santa Cruz de Tenerife	2019	Variación anual	-57
Santa Cruz de Tenerife	2019	Tasa variación anual	-2.91
Santa Cruz de Tenerife	2019	Dato	1902
Santa Úrsula	2019	Tasa variación interperiódica	2.73
Santa Úrsula	2019	Variación interperiódica	3
Santa Úrsula	2019	Variación anual	3
Santa Úrsula	2019	Tasa variación anual	2.73
Santa Úrsula	2019	Dato	113
Santiago del Teide	2019	Tasa variación interperiódica	-11.94
Santiago del Teide	2019	Variación interperiódica	-8
Santiago del Teide	2019	Variación anual	-8
Santiago del Teide	2019	Tasa variación anual	-11.94
Santiago del Teide	2019	Dato	59
El Sauzal	2019	Tasa variación interperiódica	7.58
El Sauzal	2019	Variación interperiódica	5
El Sauzal	2019	Variación anual	5
El Sauzal	2019	Tasa variación anual	7.58
El Sauzal	2019	Dato	71
Los Silos	2019	Tasa variación interperiódica	20.75
Los Silos	2019	Variación interperiódica	11
Los Silos	2019	Variación anual	11
Los Silos	2019	Tasa variación anual	20.75
Los Silos	2019	Dato	64
Tacoronte	2019	Tasa variación interperiódica	2.19
Tacoronte	2019	Variación interperiódica	4
Tacoronte	2019	Variación anual	4
Tacoronte	2019	Tasa variación anual	2.19
Tacoronte	2019	Dato	187
El Tanque	2019	Tasa variación interperiódica	-30.56
El Tanque	2019	Variación interperiódica	-11
El Tanque	2019	Variación anual	-11
El Tanque	2019	Tasa variación anual	-30.56
El Tanque	2019	Dato	25
Tegueste	2019	Tasa variación interperiódica	-7.95
Tegueste	2019	Variación interperiódica	-7
Tegueste	2019	Variación anual	-7
Tegueste	2019	Tasa variación anual	-7.95
Tegueste	2019	Dato	81
La Victoria de Acentejo	2019	Tasa variación interperiódica	10.96
La Victoria de Acentejo	2019	Variación interperiódica	8
La Victoria de Acentejo	2019	Variación anual	8
La Victoria de Acentejo	2019	Tasa variación anual	10.96
La Victoria de Acentejo	2019	Dato	81
Vilaflor de Chasna	2019	Tasa variación interperiódica	-7.14
Vilaflor de Chasna	2019	Variación interperiódica	-1
Vilaflor de Chasna	2019	Variación anual	-1
Vilaflor de Chasna	2019	Tasa variación anual	-7.14
Vilaflor de Chasna	2019	Dato	13
Adeje	2018	Tasa variación interperiódica	2.61
Adeje	2018	Variación interperiódica	6
Adeje	2018	Variación anual	6
Adeje	2018	Tasa variación anual	2.61
Adeje	2018	Dato	236
Arafo	2018	Tasa variación interperiódica	-9.80
Arafo	2018	Variación interperiódica	-5
Arafo	2018	Variación anual	-5
Arafo	2018	Tasa variación anual	-9.80
Arafo	2018	Dato	46
