GEOGRAPHICAL	TIME	MEASURE	OBS_VALUE
La Matanza de Acentejo	2022	Dato	42.5
La Orotava	2022	Tasa variación interperiódica	0.94
La Orotava	2022	Variación interperiódica	0.4
La Orotava	2022	Variación anual	0.4
La Orotava	2022	Tasa variación anual	0.94
La Orotava	2022	Dato	43.0
Puerto de La Cruz	2022	Tasa variación interperiódica	0.63
Puerto de La Cruz	2022	Variación interperiódica	0.3
Puerto de La Cruz	2022	Variación anual	0.3
Puerto de La Cruz	2022	Tasa variación anual	0.63
Puerto de La Cruz	2022	Dato	47.7
Los Realejos	2022	Tasa variación interperiódica	0.93
Los Realejos	2022	Variación interperiódica	0.4
Los Realejos	2022	Variación anual	0.4
Los Realejos	2022	Tasa variación anual	0.93
Los Realejos	2022	Dato	43.5
El Rosario	2022	Tasa variación interperiódica	0.71
El Rosario	2022	Variación interperiódica	0.3
El Rosario	2022	Variación anual	0.3
El Rosario	2022	Tasa variación anual	0.71
El Rosario	2022	Dato	42.7
San Cristóbal de La Laguna	2022	Tasa variación interperiódica	0.93
San Cristóbal de La Laguna	2022	Variación interperiódica	0.4
San Cristóbal de La Laguna	2022	Variación anual	0.4
San Cristóbal de La Laguna	2022	Tasa variación anual	0.93
San Cristóbal de La Laguna	2022	Dato	43.3
San Juan de la Rambla	2022	Tasa variación interperiódica	0.45
San Juan de la Rambla	2022	Variación interperiódica	0.2
San Juan de la Rambla	2022	Variación anual	0.2
San Juan de la Rambla	2022	Tasa variación anual	0.45
San Juan de la Rambla	2022	Dato	44.9
San Miguel de Abona	2022	Tasa variación interperiódica	2.05
San Miguel de Abona	2022	Variación interperiódica	0.8
San Miguel de Abona	2022	Variación anual	0.8
San Miguel de Abona	2022	Tasa variación anual	2.05
San Miguel de Abona	2022	Dato	39.9
Santa Cruz de Tenerife	2022	Tasa variación interperiódica	0.68
Santa Cruz de Tenerife	2022	Variación interperiódica	0.3
Santa Cruz de Tenerife	2022	Variación anual	0.3
Santa Cruz de Tenerife	2022	Tasa variación anual	0.68
Santa Cruz de Tenerife	2022	Dato	44.5
Santa Úrsula	2022	Tasa variación interperiódica	0.71
Santa Úrsula	2022	Variación interperiódica	0.3
Santa Úrsula	2022	Variación anual	0.3
Santa Úrsula	2022	Tasa variación anual	0.71
Santa Úrsula	2022	Dato	42.5
Santiago del Teide	2022	Tasa variación interperiódica	0.93
Santiago del Teide	2022	Variación interperiódica	0.4
Santiago del Teide	2022	Variación anual	0.4
Santiago del Teide	2022	Tasa variación anual	0.93
Santiago del Teide	2022	Dato	43.4
El Sauzal	2022	Tasa variación interperiódica	0.93
El Sauzal	2022	Variación interperiódica	0.4
El Sauzal	2022	Variación anual	0.4
El Sauzal	2022	Tasa variación anual	0.93
El Sauzal	2022	Dato	43.5
Los Silos	2022	Tasa variación interperiódica	0.21
Los Silos	2022	Variación interperiódica	0.1
Los Silos	2022	Variación anual	0.1
Los Silos	2022	Tasa variación anual	0.21
Los Silos	2022	Dato	47.4
Tacoronte	2022	Tasa variación interperiódica	0.94
Tacoronte	2022	Variación interperiódica	0.4
Tacoronte	2022	Variación anual	0.4
Tacoronte	2022	Tasa variación anual	0.94
Tacoronte	2022	Dato	43.1
El Tanque	2022	Tasa variación interperiódica	0.91
El Tanque	2022	Variación interperiódica	0.4
El Tanque	2022	Variación anual	0.4
El Tanque	2022	Tasa variación anual	0.91
El Tanque	2022	Dato	44.4
Tegueste	2022	Tasa variación interperiódica	1.16
Tegueste	2022	Variación interperiódica	0.5
Tegueste	2022	Variación anual	0.5
Tegueste	2022	Tasa variación anual	1.16
Tegueste	2022	Dato	43.7
La Victoria de Acentejo	2022	Tasa variación interperiódica	1.40
La Victoria de Acentejo	2022	Variación interperiódica	0.6
La Victoria de Acentejo	2022	Variación anual	0.6
La Victoria de Acentejo	2022	Tasa variación anual	1.40
La Victoria de Acentejo	2022	Dato	43.5
Vilaflor de Chasna	2022	Tasa variación interperiódica	1.09
Vilaflor de Chasna	2022	Variación interperiódica	0.5
Vilaflor de Chasna	2022	Variación anual	0.5
Vilaflor de Chasna	2022	Tasa variación anual	1.09
Vilaflor de Chasna	2022	Dato	46.5
Adeje	2021	Tasa variación interperiódica	2.07
Adeje	2021	Variación interperiódica	0.8
Adeje	2021	Variación anual	0.8
Adeje	2021	Tasa variación anual	2.07
Adeje	2021	Dato	39.5
Arafo	2021	Tasa variación interperiódica	0.46
Arafo	2021	Variación interperiódica	0.2
Arafo	2021	Variación anual	0.2
Arafo	2021	Tasa variación anual	0.46
Arafo	2021	Dato	43.8
Arico	2021	Tasa variación interperiódica	0.69
Arico	2021	Variación interperiódica	0.3
Arico	2021	Variación anual	0.3
Arico	2021	Tasa variación anual	0.69
Arico	2021	Dato	43.5
Arona	2021	Tasa variación interperiódica	1.50
Arona	2021	Variación interperiódica	0.6
Arona	2021	Variación anual	0.6
Arona	2021	Tasa variación anual	1.50
Arona	2021	Dato	40.5
Buenavista del Norte	2021	Tasa variación interperiódica	0.85
Buenavista del Norte	2021	Variación interperiódica	0.4
Buenavista del Norte	2021	Variación anual	0.4
Buenavista del Norte	2021	Tasa variación anual	0.85
Buenavista del Norte	2021	Dato	47.2
Candelaria	2021	Tasa variación interperiódica	1.20
Candelaria	2021	Variación interperiódica	0.5
Candelaria	2021	Variación anual	0.5
Candelaria	2021	Tasa variación anual	1.20
Candelaria	2021	Dato	42.3
Fasnia	2021	Tasa variación interperiódica	0.85
Fasnia	2021	Variación interperiódica	0.4
Fasnia	2021	Variación anual	0.4
Fasnia	2021	Tasa variación anual	0.85
Fasnia	2021	Dato	47.3
Garachico	2021	Tasa variación interperiódica	0.42
Garachico	2021	Variación interperiódica	0.2
Garachico	2021	Variación anual	0.2
Garachico	2021	Tasa variación anual	0.42
Garachico	2021	Dato	47.3
Granadilla de Abona	2021	Tasa variación interperiódica	1.83
Granadilla de Abona	2021	Variación interperiódica	0.7
Granadilla de Abona	2021	Variación anual	0.7
Granadilla de Abona	2021	Tasa variación anual	1.83
Granadilla de Abona	2021	Dato	39.0
La Guancha	2021	Tasa variación interperiódica	0.67
La Guancha	2021	Variación interperiódica	0.3
La Guancha	2021	Variación anual	0.3
La Guancha	2021	Tasa variación anual	0.67
La Guancha	2021	Dato	45.1
Guía de Isora	2021	Tasa variación interperiódica	1.23
Guía de Isora	2021	Variación interperiódica	0.5
Guía de Isora	2021	Variación anual	0.5
Guía de Isora	2021	Tasa variación anual	1.23
Guía de Isora	2021	Dato	41.2
Güímar	2021	Tasa variación interperiódica	0.47
Güímar	2021	Variación interperiódica	0.2
Güímar	2021	Variación anual	0.2
Güímar	2021	Tasa variación anual	0.47
Güímar	2021	Dato	42.8
Icod de los Vinos	2021	Tasa variación interperiódica	0.45
Icod de los Vinos	2021	Variación interperiódica	0.2
Icod de los Vinos	2021	Variación anual	0.2
Icod de los Vinos	2021	Tasa variación anual	0.45
Icod de los Vinos	2021	Dato	44.6
La Matanza de Acentejo	2021	Tasa variación interperiódica	0.96
La Matanza de Acentejo	2021	Variación interperiódica	0.4
La Matanza de Acentejo	2021	Variación anual	0.4
La Matanza de Acentejo	2021	Tasa variación anual	0.96
La Matanza de Acentejo	2021	Dato	41.9
La Orotava	2021	Tasa variación interperiódica	0.71
La Orotava	2021	Variación interperiódica	0.3
La Orotava	2021	Variación anual	0.3
La Orotava	2021	Tasa variación anual	0.71
La Orotava	2021	Dato	42.6
Puerto de La Cruz	2021	Tasa variación interperiódica	0.85
Puerto de La Cruz	2021	Variación interperiódica	0.4
Puerto de La Cruz	2021	Variación anual	0.4
Puerto de La Cruz	2021	Tasa variación anual	0.85
Puerto de La Cruz	2021	Dato	47.4
Los Realejos	2021	Tasa variación interperiódica	0.70
Los Realejos	2021	Variación interperiódica	0.3
Los Realejos	2021	Variación anual	0.3
Los Realejos	2021	Tasa variación anual	0.70
Los Realejos	2021	Dato	43.1
El Rosario	2021	Tasa variación interperiódica	1.19
El Rosario	2021	Variación interperiódica	0.5
El Rosario	2021	Variación anual	0.5
El Rosario	2021	Tasa variación anual	1.19
El Rosario	2021	Dato	42.4
San Cristóbal de La Laguna	2021	Tasa variación interperiódica	0.94
San Cristóbal de La Laguna	2021	Variación interperiódica	0.4
San Cristóbal de La Laguna	2021	Variación anual	0.4
San Cristóbal de La Laguna	2021	Tasa variación anual	0.94
San Cristóbal de La Laguna	2021	Dato	42.9
San Juan de la Rambla	2021	Tasa variación interperiódica	1.36
San Juan de la Rambla	2021	Variación interperiódica	0.6
San Juan de la Rambla	2021	Variación anual	0.6
San Juan de la Rambla	2021	Tasa variación anual	1.36
San Juan de la Rambla	2021	Dato	44.7
San Miguel de Abona	2021	Tasa variación interperiódica	1.82
San Miguel de Abona	2021	Variación interperiódica	0.7
San Miguel de Abona	2021	Variación anual	0.7
San Miguel de Abona	2021	Tasa variación anual	1.82
San Miguel de Abona	2021	Dato	39.1
Santa Cruz de Tenerife	2021	Tasa variación interperiódica	0.91
Santa Cruz de Tenerife	2021	Variación interperiódica	0.4
Santa Cruz de Tenerife	2021	Variación anual	0.4
Santa Cruz de Tenerife	2021	Tasa variación anual	0.91
Santa Cruz de Tenerife	2021	Dato	44.2
Santa Úrsula	2021	Tasa variación interperiódica	1.20
Santa Úrsula	2021	Variación interperiódica	0.5
Santa Úrsula	2021	Variación anual	0.5
Santa Úrsula	2021	Tasa variación anual	1.20
Santa Úrsula	2021	Dato	42.2
Santiago del Teide	2021	Tasa variación interperiódica	0.47
Santiago del Teide	2021	Variación interperiódica	0.2
Santiago del Teide	2021	Variación anual	0.2
Santiago del Teide	2021	Tasa variación anual	0.47
Santiago del Teide	2021	Dato	43.0
El Sauzal	2021	Tasa variación interperiódica	1.17
El Sauzal	2021	Variación interperiódica	0.5
El Sauzal	2021	Variación anual	0.5
El Sauzal	2021	Tasa variación anual	1.17
El Sauzal	2021	Dato	43.1
Los Silos	2021	Tasa variación interperiódica	1.07
Los Silos	2021	Variación interperiódica	0.5
Los Silos	2021	Variación anual	0.5
Los Silos	2021	Tasa variación anual	1.07
Los Silos	2021	Dato	47.3
Tacoronte	2021	Tasa variación interperiódica	0.71
Tacoronte	2021	Variación interperiódica	0.3
Tacoronte	2021	Variación anual	0.3
Tacoronte	2021	Tasa variación anual	0.71
Tacoronte	2021	Dato	42.7
El Tanque	2021	Tasa variación interperiódica	1.38
El Tanque	2021	Variación interperiódica	0.6
El Tanque	2021	Variación anual	0.6
El Tanque	2021	Tasa variación anual	1.38
El Tanque	2021	Dato	44.0
Tegueste	2021	Tasa variación interperiódica	0.93
Tegueste	2021	Variación interperiódica	0.4
Tegueste	2021	Variación anual	0.4
Tegueste	2021	Tasa variación anual	0.93
Tegueste	2021	Dato	43.2
La Victoria de Acentejo	2021	Tasa variación interperiódica	0.47
La Victoria de Acentejo	2021	Variación interperiódica	0.2
La Victoria de Acentejo	2021	Variación anual	0.2
La Victoria de Acentejo	2021	Tasa variación anual	0.47
La Victoria de Acentejo	2021	Dato	42.9
Vilaflor de Chasna	2021	Tasa variación interperiódica	0.22
Vilaflor de Chasna	2021	Variación interperiódica	0.1
Vilaflor de Chasna	2021	Variación anual	0.1
Vilaflor de Chasna	2021	Tasa variación anual	0.22
Vilaflor de Chasna	2021	Dato	46.0
Adeje	2020	Tasa variación interperiódica	0.78
Adeje	2020	Variación interperiódica	0.3
Adeje	2020	Variación anual	0.3
Adeje	2020	Tasa variación anual	0.78
Adeje	2020	Dato	38.7
Arafo	2020	Tasa variación interperiódica	0.93
Arafo	2020	Variación interperiódica	0.4
Arafo	2020	Variación anual	0.4
Arafo	2020	Tasa variación anual	0.93
Arafo	2020	Dato	43.6
Arico	2020	Tasa variación interperiódica	0.47
Arico	2020	Variación interperiódica	0.2
Arico	2020	Variación anual	0.2
Arico	2020	Tasa variación anual	0.47
Arico	2020	Dato	43.2
Arona	2020	Tasa variación interperiódica	1.79
Arona	2020	Variación interperiódica	0.7
Arona	2020	Variación anual	0.7
Arona	2020	Tasa variación anual	1.79
Arona	2020	Dato	39.9
Buenavista del Norte	2020	Tasa variación interperiódica	0.86
Buenavista del Norte	2020	Variación interperiódica	0.4
Buenavista del Norte	2020	Variación anual	0.4
Buenavista del Norte	2020	Tasa variación anual	0.86
Buenavista del Norte	2020	Dato	46.8
Candelaria	2020	Tasa variación interperiódica	0.97
Candelaria	2020	Variación interperiódica	0.4
Candelaria	2020	Variación anual	0.4
Candelaria	2020	Tasa variación anual	0.97
Candelaria	2020	Dato	41.8
Fasnia	2020	Tasa variación interperiódica	-0.21
Fasnia	2020	Variación interperiódica	-0.1
Fasnia	2020	Variación anual	-0.1
Fasnia	2020	Tasa variación anual	-0.21
Fasnia	2020	Dato	46.9
Garachico	2020	Tasa variación interperiódica	0.86
Garachico	2020	Variación interperiódica	0.4
Garachico	2020	Variación anual	0.4
Garachico	2020	Tasa variación anual	0.86
Garachico	2020	Dato	47.1
Granadilla de Abona	2020	Tasa variación interperiódica	0.52
Granadilla de Abona	2020	Variación interperiódica	0.2
Granadilla de Abona	2020	Variación anual	0.2
Granadilla de Abona	2020	Tasa variación anual	0.52
Granadilla de Abona	2020	Dato	38.3
La Guancha	2020	Tasa variación interperiódica	0.90
La Guancha	2020	Variación interperiódica	0.4
La Guancha	2020	Variación anual	0.4
La Guancha	2020	Tasa variación anual	0.90
La Guancha	2020	Dato	44.8
Guía de Isora	2020	Tasa variación interperiódica	0.74
Guía de Isora	2020	Variación interperiódica	0.3
Guía de Isora	2020	Variación anual	0.3
Guía de Isora	2020	Tasa variación anual	0.74
Guía de Isora	2020	Dato	40.7
Güímar	2020	Tasa variación interperiódica	0.71
Güímar	2020	Variación interperiódica	0.3
Güímar	2020	Variación anual	0.3
Güímar	2020	Tasa variación anual	0.71
Güímar	2020	Dato	42.6
Icod de los Vinos	2020	Tasa variación interperiódica	0.68
Icod de los Vinos	2020	Variación interperiódica	0.3
Icod de los Vinos	2020	Variación anual	0.3
Icod de los Vinos	2020	Tasa variación anual	0.68
Icod de los Vinos	2020	Dato	44.4
La Matanza de Acentejo	2020	Tasa variación interperiódica	0.97
La Matanza de Acentejo	2020	Variación interperiódica	0.4
La Matanza de Acentejo	2020	Variación anual	0.4
La Matanza de Acentejo	2020	Tasa variación anual	0.97
La Matanza de Acentejo	2020	Dato	41.5
La Orotava	2020	Tasa variación interperiódica	1.20
La Orotava	2020	Variación interperiódica	0.5
La Orotava	2020	Variación anual	0.5
La Orotava	2020	Tasa variación anual	1.20
La Orotava	2020	Dato	42.3
Puerto de La Cruz	2020	Tasa variación interperiódica	1.29
Puerto de La Cruz	2020	Variación interperiódica	0.6
Puerto de La Cruz	2020	Variación anual	0.6
Puerto de La Cruz	2020	Tasa variación anual	1.29
Puerto de La Cruz	2020	Dato	47.0
Los Realejos	2020	Tasa variación interperiódica	0.71
Los Realejos	2020	Variación interperiódica	0.3
Los Realejos	2020	Variación anual	0.3
Los Realejos	2020	Tasa variación anual	0.71
Los Realejos	2020	Dato	42.8
El Rosario	2020	Tasa variación interperiódica	1.21
El Rosario	2020	Variación interperiódica	0.5
El Rosario	2020	Variación anual	0.5
El Rosario	2020	Tasa variación anual	1.21
El Rosario	2020	Dato	41.9
San Cristóbal de La Laguna	2020	Tasa variación interperiódica	0.95
San Cristóbal de La Laguna	2020	Variación interperiódica	0.4
San Cristóbal de La Laguna	2020	Variación anual	0.4
San Cristóbal de La Laguna	2020	Tasa variación anual	0.95
San Cristóbal de La Laguna	2020	Dato	42.5
San Juan de la Rambla	2020	Tasa variación interperiódica	0.68
San Juan de la Rambla	2020	Variación interperiódica	0.3
San Juan de la Rambla	2020	Variación anual	0.3
San Juan de la Rambla	2020	Tasa variación anual	0.68
San Juan de la Rambla	2020	Dato	44.1
San Miguel de Abona	2020	Tasa variación interperiódica	1.32
San Miguel de Abona	2020	Variación interperiódica	0.5
San Miguel de Abona	2020	Variación anual	0.5
San Miguel de Abona	2020	Tasa variación anual	1.32
San Miguel de Abona	2020	Dato	38.4
Santa Cruz de Tenerife	2020	Tasa variación interperiódica	0.69
Santa Cruz de Tenerife	2020	Variación interperiódica	0.3
Santa Cruz de Tenerife	2020	Variación anual	0.3
Santa Cruz de Tenerife	2020	Tasa variación anual	0.69
Santa Cruz de Tenerife	2020	Dato	43.8
Santa Úrsula	2020	Tasa variación interperiódica	0.97
Santa Úrsula	2020	Variación interperiódica	0.4
Santa Úrsula	2020	Variación anual	0.4
Santa Úrsula	2020	Tasa variación anual	0.97
Santa Úrsula	2020	Dato	41.7
Santiago del Teide	2020	Tasa variación interperiódica	0.00
Santiago del Teide	2020	Variación interperiódica	0.0
Santiago del Teide	2020	Variación anual	0.0
Santiago del Teide	2020	Tasa variación anual	0.00
Santiago del Teide	2020	Dato	42.8
El Sauzal	2020	Tasa variación interperiódica	0.47
El Sauzal	2020	Variación interperiódica	0.2
El Sauzal	2020	Variación anual	0.2
El Sauzal	2020	Tasa variación anual	0.47
El Sauzal	2020	Dato	42.6
Los Silos	2020	Tasa variación interperiódica	0.65
Los Silos	2020	Variación interperiódica	0.3
Los Silos	2020	Variación anual	0.3
Los Silos	2020	Tasa variación anual	0.65
Los Silos	2020	Dato	46.8
Tacoronte	2020	Tasa variación interperiódica	0.95
Tacoronte	2020	Variación interperiódica	0.4
Tacoronte	2020	Variación anual	0.4
Tacoronte	2020	Tasa variación anual	0.95
Tacoronte	2020	Dato	42.4
El Tanque	2020	Tasa variación interperiódica	0.46
El Tanque	2020	Variación interperiódica	0.2
El Tanque	2020	Variación anual	0.2
El Tanque	2020	Tasa variación anual	0.46
El Tanque	2020	Dato	43.4
Tegueste	2020	Tasa variación interperiódica	0.94
Tegueste	2020	Variación interperiódica	0.4
Tegueste	2020	Variación anual	0.4
Tegueste	2020	Tasa variación anual	0.94
Tegueste	2020	Dato	42.8
La Victoria de Acentejo	2020	Tasa variación interperiódica	1.18
La Victoria de Acentejo	2020	Variación interperiódica	0.5
La Victoria de Acentejo	2020	Variación anual	0.5
La Victoria de Acentejo	2020	Tasa variación anual	1.18
La Victoria de Acentejo	2020	Dato	42.7
Vilaflor de Chasna	2020	Tasa variación interperiódica	0.22
Vilaflor de Chasna	2020	Variación interperiódica	0.1
Vilaflor de Chasna	2020	Variación anual	0.1
Vilaflor de Chasna	2020	Tasa variación anual	0.22
Vilaflor de Chasna	2020	Dato	45.9
Adeje	2019	Tasa variación interperiódica	0.52
Adeje	2019	Variación interperiódica	0.2
Adeje	2019	Variación anual	0.2
Adeje	2019	Tasa variación anual	0.52
Adeje	2019	Dato	38.4
Arafo	2019	Tasa variación interperiódica	1.17
Arafo	2019	Variación interperiódica	0.5
Arafo	2019	Variación anual	0.5
Arafo	2019	Tasa variación anual	1.17
Arafo	2019	Dato	43.2
Arico	2019	Tasa variación interperiódica	0.00
Arico	2019	Variación interperiódica	0.0
Arico	2019	Variación anual	0.0
Arico	2019	Tasa variación anual	0.00
Arico	2019	Dato	43.0
Arona	2019	Tasa variación interperiódica	0.77
Arona	2019	Variación interperiódica	0.3
Arona	2019	Variación anual	0.3
Arona	2019	Tasa variación anual	0.77
Arona	2019	Dato	39.2
Buenavista del Norte	2019	Tasa variación interperiódica	0.65
Buenavista del Norte	2019	Variación interperiódica	0.3
Buenavista del Norte	2019	Variación anual	0.3
Buenavista del Norte	2019	Tasa variación anual	0.65
Buenavista del Norte	2019	Dato	46.4
Candelaria	2019	Tasa variación interperiódica	0.98
Candelaria	2019	Variación interperiódica	0.4
Candelaria	2019	Variación anual	0.4
Candelaria	2019	Tasa variación anual	0.98
Candelaria	2019	Dato	41.4
Fasnia	2019	Tasa variación interperiódica	-0.63
Fasnia	2019	Variación interperiódica	-0.3
Fasnia	2019	Variación anual	-0.3
Fasnia	2019	Tasa variación anual	-0.63
Fasnia	2019	Dato	47.0
Garachico	2019	Tasa variación interperiódica	0.65
Garachico	2019	Variación interperiódica	0.3
Garachico	2019	Variación anual	0.3
Garachico	2019	Tasa variación anual	0.65
Garachico	2019	Dato	46.7
Granadilla de Abona	2019	Tasa variación interperiódica	0.53
Granadilla de Abona	2019	Variación interperiódica	0.2
Granadilla de Abona	2019	Variación anual	0.2
Granadilla de Abona	2019	Tasa variación anual	0.53
Granadilla de Abona	2019	Dato	38.1
La Guancha	2019	Tasa variación interperiódica	1.14
La Guancha	2019	Variación interperiódica	0.5
La Guancha	2019	Variación anual	0.5
La Guancha	2019	Tasa variación anual	1.14
La Guancha	2019	Dato	44.4
Guía de Isora	2019	Tasa variación interperiódica	0.25
Guía de Isora	2019	Variación interperiódica	0.1
Guía de Isora	2019	Variación anual	0.1
Guía de Isora	2019	Tasa variación anual	0.25
Guía de Isora	2019	Dato	40.4
Güímar	2019	Tasa variación interperiódica	0.24
Güímar	2019	Variación interperiódica	0.1
Güímar	2019	Variación anual	0.1
Güímar	2019	Tasa variación anual	0.24
Güímar	2019	Dato	42.3
Icod de los Vinos	2019	Tasa variación interperiódica	0.46
Icod de los Vinos	2019	Variación interperiódica	0.2
Icod de los Vinos	2019	Variación anual	0.2
Icod de los Vinos	2019	Tasa variación anual	0.46
Icod de los Vinos	2019	Dato	44.1
La Matanza de Acentejo	2019	Tasa variación interperiódica	0.49
La Matanza de Acentejo	2019	Variación interperiódica	0.2
La Matanza de Acentejo	2019	Variación anual	0.2
La Matanza de Acentejo	2019	Tasa variación anual	0.49
La Matanza de Acentejo	2019	Dato	41.1
La Orotava	2019	Tasa variación interperiódica	0.72
La Orotava	2019	Variación interperiódica	0.3
La Orotava	2019	Variación anual	0.3
La Orotava	2019	Tasa variación anual	0.72
La Orotava	2019	Dato	41.8
Puerto de La Cruz	2019	Tasa variación interperiódica	0.87
Puerto de La Cruz	2019	Variación interperiódica	0.4
Puerto de La Cruz	2019	Variación anual	0.4
Puerto de La Cruz	2019	Tasa variación anual	0.87
Puerto de La Cruz	2019	Dato	46.4
Los Realejos	2019	Tasa variación interperiódica	1.19
Los Realejos	2019	Variación interperiódica	0.5
Los Realejos	2019	Variación anual	0.5
Los Realejos	2019	Tasa variación anual	1.19
Los Realejos	2019	Dato	42.5
El Rosario	2019	Tasa variación interperiódica	1.22
El Rosario	2019	Variación interperiódica	0.5
El Rosario	2019	Variación anual	0.5
El Rosario	2019	Tasa variación anual	1.22
El Rosario	2019	Dato	41.4
San Cristóbal de La Laguna	2019	Tasa variación interperiódica	0.72
San Cristóbal de La Laguna	2019	Variación interperiódica	0.3
San Cristóbal de La Laguna	2019	Variación anual	0.3
San Cristóbal de La Laguna	2019	Tasa variación anual	0.72
San Cristóbal de La Laguna	2019	Dato	42.1
San Juan de la Rambla	2019	Tasa variación interperiódica	0.69
San Juan de la Rambla	2019	Variación interperiódica	0.3
San Juan de la Rambla	2019	Variación anual	0.3
San Juan de la Rambla	2019	Tasa variación anual	0.69
San Juan de la Rambla	2019	Dato	43.8
San Miguel de Abona	2019	Tasa variación interperiódica	0.80
San Miguel de Abona	2019	Variación interperiódica	0.3
San Miguel de Abona	2019	Variación anual	0.3
San Miguel de Abona	2019	Tasa variación anual	0.80
San Miguel de Abona	2019	Dato	37.9
Santa Cruz de Tenerife	2019	Tasa variación interperiódica	0.69
Santa Cruz de Tenerife	2019	Variación interperiódica	0.3
Santa Cruz de Tenerife	2019	Variación anual	0.3
Santa Cruz de Tenerife	2019	Tasa variación anual	0.69
Santa Cruz de Tenerife	2019	Dato	43.5
Santa Úrsula	2019	Tasa variación interperiódica	0.98
Santa Úrsula	2019	Variación interperiódica	0.4
Santa Úrsula	2019	Variación anual	0.4
Santa Úrsula	2019	Tasa variación anual	0.98
Santa Úrsula	2019	Dato	41.3
Santiago del Teide	2019	Tasa variación interperiódica	-0.47
Santiago del Teide	2019	Variación interperiódica	-0.2
Santiago del Teide	2019	Variación anual	-0.2
Santiago del Teide	2019	Tasa variación anual	-0.47
Santiago del Teide	2019	Dato	42.8
El Sauzal	2019	Tasa variación interperiódica	0.71
El Sauzal	2019	Variación interperiódica	0.3
El Sauzal	2019	Variación anual	0.3
El Sauzal	2019	Tasa variación anual	0.71
El Sauzal	2019	Dato	42.4
Los Silos	2019	Tasa variación interperiódica	0.00
Los Silos	2019	Variación interperiódica	0.0
Los Silos	2019	Variación anual	0.0
Los Silos	2019	Tasa variación anual	0.00
Los Silos	2019	Dato	46.5
Tacoronte	2019	Tasa variación interperiódica	0.72
Tacoronte	2019	Variación interperiódica	0.3
Tacoronte	2019	Variación anual	0.3
Tacoronte	2019	Tasa variación anual	0.72
Tacoronte	2019	Dato	42.0
El Tanque	2019	Tasa variación interperiódica	-1.14
El Tanque	2019	Variación interperiódica	-0.5
El Tanque	2019	Variación anual	-0.5
El Tanque	2019	Tasa variación anual	-1.14
El Tanque	2019	Dato	43.2
